COMPETITION_WYID_25_26,MATCH_WYID_25_26,PLAYER_WYID_25_26,SHORTNAME_25_26,POSITION,MINUTESONFIELD25_26,TEAMNAME,SEASONNAME,COMPETITIONNAME,GOALS_PER90_25_26,ASSISTS_PER90_25_26,SHOTS_PER90_25_26,HEADSHOTS_PER90_25_26,YELLOWCARDS_PER90_25_26,REDCARDS_PER90_25_26,DIRECTREDCARDS_PER90_25_26,PENALTIES_PER90_25_26,LINKUPPLAYS_PER90_25_26,DUELS_PER90_25_26,DUELSWON_PER90_25_26,DEFENSIVEDUELS_PER90_25_26,DEFENSIVEDUELSWON_PER90_25_26,OFFENSIVEDUELS_PER90_25_26,OFFENSIVEDUELSWON_PER90_25_26,AERIALDUELS_PER90_25_26,AERIALDUELSWON_PER90_25_26,FOULS_PER90_25_26,PASSES_PER90_25_26,SUCCESSFULPASSES_PER90_25_26,SMARTPASSES_PER90_25_26,SUCCESSFULSMARTPASSES_PER90_25_26,PASSESTOFINALTHIRD_PER90_25_26,SUCCESSFULPASSESTOFINALTHIRD_PER90_25_26,CROSSES_PER90_25_26,SUCCESSFULCROSSES_PER90_25_26,FORWARDPASSES_PER90_25_26,SUCCESSFULFORWARDPASSES_PER90_25_26,BACKPASSES_PER90_25_26,SUCCESSFULBACKPASSES_PER90_25_26,THROUGHPASSES_PER90_25_26,SUCCESSFULTHROUGHPASSES_PER90_25_26,KEYPASSES_PER90_25_26,SUCCESSFULKEYPASSES_PER90_25_26,VERTICALPASSES_PER90_25_26,SUCCESSFULVERTICALPASSES_PER90_25_26,LONGPASSES_PER90_25_26,SUCCESSFULLONGPASSES_PER90_25_26,DRIBBLES_PER90_25_26,SUCCESSFULDRIBBLES_PER90_25_26,INTERCEPTIONS_PER90_25_26,DEFENSIVEACTIONS_PER90_25_26,SUCCESSFULDEFENSIVEACTIONS_PER90_25_26,ATTACKINGACTIONS_PER90_25_26,SUCCESSFULATTACKINGACTIONS_PER90_25_26,FREEKICKS_PER90_25_26,FREEKICKSONTARGET_PER90_25_26,DIRECTFREEKICKS_PER90_25_26,DIRECTFREEKICKSONTARGET_PER90_25_26,CORNERS_PER90_25_26,SUCCESSFULPENALTIES_PER90_25_26,SUCCESSFULLINKUPPLAYS_PER90_25_26,ACCELERATIONS_PER90_25_26,PRESSINGDUELS_PER90_25_26,PRESSINGDUELSWON_PER90_25_26,LOOSEBALLDUELS_PER90_25_26,LOOSEBALLDUELSWON_PER90_25_26,MISSEDBALLS_PER90_25_26,SHOTASSISTS_PER90_25_26,SHOTONTARGETASSISTS_PER90_25_26,RECOVERIES_PER90_25_26,OPPONENTHALFRECOVERIES_PER90_25_26,DANGEROUSOPPONENTHALFRECOVERIES_PER90_25_26,LOSSES_PER90_25_26,OWNHALFLOSSES_PER90_25_26,DANGEROUSOWNHALFLOSSES_PER90_25_26,XGSHOT_PER90_25_26,XGASSIST_PER90_25_26,XGSAVE_PER9O_25_26,RECEIVEDPASS_PER90_25_26,TOUCHINBOX_PER90_25_26,PROGRESSIVERUN_PER90_25_26,OFFSIDES_PER90_25_26,CLEARANCES_PER90_25_26,SECONDASSISTS_PER90_25_26,THIRDASSISTS_PER90_25_26,SHOTSBLOCKED_PER90_25_26,FOULSSUFFERED_PER90_25_26,PROGRESSIVEPASSES_PER90_25_26,COUNTERPRESSINGRECOVERIES_PER90_25_26,SLIDINGTACKLES_PER90_25_26,GOALKICKS_PER90_25_26,DRIBBLESAGAINST_PER90_25_26,DRIBBLESAGAINSTWON_PER90_25_26,GOALKICKSSHORT_PER90_25_26,GOALKICKSLONG_PER90_25_26,SHOTSONTARGET_PER90_25_26,SUCCESSFULPROGRESSIVEPASSES_PER90_25_26,SUCCESSFULSLIDINGTACKLES_PER90_25_26,SUCCESSFULGOALKICKS_PER90_25_26,FIELDAERIALDUELS_PER90_25_26,FIELDAERIALDUELSWON_PER90_25_26,GKCLEANSHEETS_PER90_25_26,GKCONCEDEDGOALS_PER90_25_26,GKSHOTSAGAINST_PER90_25_26,GKEXITS_PER9O_25_26,GKSUCCESSFULEXITS_PER90_25_26,GKAERIALDUELS_PER90_25_26,GKAERIALDUELSWON_PER90_25_26,GKSAVES_PER90_25_26,LATERALPASSES_PER90_25_26,SUCCESSFULLATERALPASSES_PER90_25_26
3134,5745118,769259,H. Agger Nielsen,DF,28,Hobro IK U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.428610,0.000000,3.214260,0.000000,3.214260,0.000000,0.000000,0.000000,0.000000,38.571390,32.142870,0.000000,0.000000,3.214260,3.214260,3.214260,3.214260,22.500000,19.285740,9.642870,6.428610,0.000000,0.000000,0.000000,0.000000,3.214260,3.214260,6.428610,3.214260,0.000000,0.000000,6.428610,9.642870,6.428610,3.214260,3.214260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.071390,3.214260,0.000000,9.642870,9.642870,0.000000,0,0,0,19.285740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.857130,6.428610,0.000000,0.000000,3.214260,0.000000,0.000000,0.000000,0.000000,6.428610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.214260,3.214260
3134,5745120,1242771,Y. Ali,,17,AB U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.294160,0.000000,0.000000,0.000000,5.294160,0.000000,0.000000,0.000000,0.000000,31.764690,31.764690,0.000000,0.000000,5.294160,5.294160,0.000000,0.000000,21.176460,21.176460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.294160,5.294160,0.000000,0.000000,5.294160,0.000000,0.000000,0.000000,0.000000,5.294160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.294160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.588230,10.588230,0.000000,0.000000,0.000000,0.000000,0,0,0,15.882390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.588230,10.588230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.588230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.294160,5.294160
3134,5745112,959889,T. Arnarsson,FW,99,B 93 U19,2025/2026,U19 Division,2.727270,0.000000,4.545450,0.000000,0.000000,0.000000,0.000000,0.000000,0.909090,16.363620,9.090900,1.818180,0.909090,12.727260,7.272720,0.000000,0.000000,0.000000,21.818160,12.727260,0.000000,0.000000,0.000000,0.000000,6.363630,0.909090,4.545450,2.727270,5.454540,4.545450,0.000000,0.000000,0.909090,0.909090,4.545450,2.727270,0.000000,0.000000,8.181810,5.454540,0.909090,2.727270,1.818180,19.090890,9.090900,0.909090,0.909090,0.909090,0.909090,8.181810,0.000000,0.000000,0.909090,0.000000,0.000000,1.818180,0.909090,0.000000,1.818180,0.909090,5.454540,5.454540,0.000000,6.363630,0.909090,0.000000,0.9727272727,0.01818181818,0,15.454530,9.999990,3.636360,0.909090,0.000000,0.000000,0.000000,0.000000,0.000000,3.636360,1.818180,0.000000,0.000000,0.909090,0.000000,0.000000,0.000000,3.636360,2.727270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545450,2.727270
3134,5745108,1239364,M. Jensen,,49,Amager Academy U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.857130,3.673440,7.346970,0.000000,0.000000,0.000000,3.673440,1.836720,0.000000,31.224510,27.550980,0.000000,0.000000,5.510160,1.836720,0.000000,0.000000,20.204100,16.530570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.346970,7.346970,1.836720,0.000000,0.000000,0.000000,1.836720,9.183690,7.346970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.836720,1.836720,0.000000,0.000000,0.000000,9.183690,1.836720,0.000000,5.510160,1.836720,0.000000,0,0,0,20.204100,0.000000,1.836720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.673440,5.510160,0.000000,1.836720,3.673440,1.836720,1.836720,0.000000,0.000000,3.673440,0.000000,1.836720,3.673440,1.836720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.346970,7.346970
3134,5745141,1232050,N. Dørup,,96,SfB-Oure FA U19,2025/2026,U19 Division,0.937530,0.000000,0.937530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.625030,7.499970,8.437500,0.937530,5.625000,3.750030,3.750030,2.812500,1.874970,32.812470,24.374970,0.000000,0.000000,0.937530,0.937530,0.000000,0.000000,17.812530,11.250000,2.812500,2.812500,0.000000,0.000000,0.000000,0.000000,11.250000,9.375030,4.687470,1.874970,4.687470,2.812500,7.499970,15.937470,13.124970,5.625000,2.812500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.812500,0.000000,0.000000,0.000000,0.000000,10.312470,0.937530,0.000000,10.312470,6.562530,0.937530,0.1125,0,0,22.500000,0.937530,0.937530,0.000000,0.000000,0.000000,0.000000,1.874970,1.874970,10.312470,2.812500,0.000000,2.812500,3.750030,0.937530,2.812500,0.000000,0.937530,3.750030,0.000000,2.812500,3.750030,2.812500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.250000,9.375030
3134,5745124,1084345,W. Rohde,DF,96,Viborg U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.812500,0.937530,0.937530,0.000000,0.937530,0.000000,0.937530,0.937530,0.000000,64.687500,59.062500,0.000000,0.000000,10.312470,9.375030,0.000000,0.000000,25.312500,22.500000,5.625000,5.625000,0.000000,0.000000,0.000000,0.000000,27.187470,26.250030,3.750030,1.874970,0.000000,0.000000,3.750030,4.687470,3.750030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.687470,0.000000,0.000000,4.687470,0.937530,0.937530,0,0,0,54.375030,0.000000,2.812500,0.000000,1.874970,0.000000,0.000000,0.000000,0.000000,6.562530,0.937530,0.000000,1.874970,0.937530,0.000000,1.874970,0.000000,0.000000,6.562530,0.000000,1.874970,0.937530,0.937530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.187470,26.250030
3134,5745136,846642,L. Haugvik,MD,49,HIK U19,2025/2026,U19 Division,1.836720,0.000000,3.673440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.857130,3.673440,1.836720,0.000000,9.183690,3.673440,0.000000,0.000000,1.836720,23.877540,16.530570,0.000000,0.000000,3.673440,3.673440,0.000000,0.000000,12.857130,7.346970,3.673440,3.673440,0.000000,0.000000,0.000000,0.000000,3.673440,3.673440,0.000000,0.000000,3.673440,1.836720,7.346970,9.183690,7.346970,7.346970,1.836720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.836720,0.000000,1.836720,0.000000,0.000000,0.000000,0.000000,7.346970,3.673440,1.836720,14.693850,0.000000,0.000000,0.9,0,0,14.693850,1.836720,3.673440,0.000000,1.836720,0.000000,0.000000,0.000000,0.000000,3.673440,5.510160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.836720,3.673440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.673440,3.673440
3134,5745113,846642,L. Haugvik,MD,69,HIK U19,2025/2026,U19 Division,1.304370,0.000000,3.913020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.130410,2.608740,6.521760,1.304370,2.608740,1.304370,0.000000,0.000000,1.304370,16.956540,6.521760,0.000000,0.000000,0.000000,0.000000,2.608740,0.000000,2.608740,1.304370,2.608740,1.304370,0.000000,0.000000,0.000000,0.000000,6.521760,2.608740,0.000000,0.000000,1.304370,0.000000,1.304370,7.826130,6.521760,7.826130,1.304370,1.304370,1.304370,1.304370,1.304370,0.000000,0.000000,0.000000,0.000000,2.608740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.608740,1.304370,0.000000,14.347800,1.304370,0.000000,0.3652173913,0,0,14.347800,7.826130,2.608740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.304370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.304370,1.304370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.521760,2.608740
3134,5745127,959889,T. Arnarsson,FW,73,B 93 U19,2025/2026,U19 Division,0.000000,0.000000,6.164370,1.232910,1.232910,0.000000,0.000000,0.000000,1.232910,19.726020,7.397280,3.698640,0.000000,13.561650,6.164370,0.000000,0.000000,1.232910,17.260290,14.794560,0.000000,0.000000,1.232910,1.232910,1.232910,1.232910,2.465730,1.232910,3.698640,3.698640,0.000000,0.000000,1.232910,1.232910,6.164370,6.164370,1.232910,1.232910,4.931550,4.931550,0.000000,3.698640,2.465730,12.328740,9.863010,1.232910,1.232910,1.232910,1.232910,0.000000,0.000000,0.000000,0.000000,1.232910,0.000000,2.465730,1.232910,1.232910,2.465730,1.232910,1.232910,1.232910,0.000000,7.397280,2.465730,0.000000,0.5054794521,0.5547945205,0,18.493110,2.465730,1.232910,3.698640,0.000000,0.000000,0.000000,0.000000,2.465730,3.698640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.698640,3.698640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.164370,6.164370
3134,5745102,1234283,M. Hansen,FW,11,Næstved U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,81.818190,0.000000,0.000000,32.727240,24.545430,0.000000,0.000000,49.090950,40.909050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.545430,24.545430,8.181810,8.181810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.181810,8.181810,0.000000,8.181810,0.000000,0.000000,0,0,0,57.272760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.090950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.090950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.545430,24.545430
3134,5745131,690829,E. Saaby,GK,99,Helsingør U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.909090,0.000000,0.000000,0.000000,0.000000,0.909090,0.909090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.636400,51.818220,0.000000,0.000000,0.909090,0.909090,0.000000,0.000000,18.181800,16.363620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.636330,33.636330,8.181810,6.363630,0.000000,0.000000,1.818180,2.727270,2.727270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.909090,0.909090,0.000000,0.000000,0.000000,1.818180,0.000000,0.000000,1.818180,0.909090,0.000000,0,0,1.854545455,42.727230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.272720,0.909090,0.909090,2.727270,0.000000,0.000000,0.000000,2.727270,0.000000,6.363630,0.909090,1.818180,0.000000,0.000000,0.000000,2.727270,3.636360,0.000000,0.000000,0.000000,0.000000,0.909090,33.636330,33.636330
3134,5745099,690829,E. Saaby,GK,96,Helsingør U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.812500,45.000000,0.000000,0.000000,0.937530,0.000000,0.000000,0.000000,15.000030,12.187530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.812470,32.812470,6.562530,3.750030,0.000000,0.000000,1.874970,1.874970,1.874970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.562530,0.000000,0.000000,2.812500,0.000000,0.000000,0,0,1.809375,30.937500,0.000000,0.000000,0.000000,0.937530,0.000000,0.000000,0.000000,0.000000,5.625000,0.000000,0.000000,0.937530,0.000000,0.000000,0.937530,0.000000,0.000000,3.750030,0.000000,0.937530,0.000000,0.000000,0.000000,0.937530,6.562530,0.000000,0.000000,0.000000,0.000000,5.625000,32.812470,32.812470
3134,5745123,844494,D. Ballisager,MD,99,Amager Academy U19,2025/2026,U19 Division,0.000000,0.000000,0.909090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.727250,9.999990,10.909080,3.636360,9.999990,5.454540,0.000000,0.000000,0.000000,31.818150,25.454520,0.909090,0.000000,6.363630,4.545450,0.909090,0.000000,9.999990,7.272720,5.454540,4.545450,1.818180,0.909090,0.000000,0.000000,9.999990,7.272720,4.545450,3.636360,3.636360,2.727270,6.363630,17.272710,13.636350,6.363630,2.727270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.818180,0.909090,0.000000,0.000000,0.000000,9.090900,4.545450,1.818180,10.909080,2.727270,1.818180,0.04545454545,0,0,18.181800,0.000000,0.000000,0.000000,2.727270,0.000000,0.000000,0.909090,0.000000,5.454540,4.545450,0.000000,0.000000,4.545450,1.818180,0.000000,0.000000,0.000000,5.454540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.999990,7.272720
3134,5745115,738641,G. Johansen,MD,95,Helsingør U19,2025/2026,U19 Division,0.947340,0.000000,2.842110,0.000000,0.000000,0.000000,0.000000,0.947340,0.000000,31.263120,16.105230,12.315780,5.684220,13.263120,7.578990,0.947340,0.947340,1.894770,38.842110,35.052660,0.000000,0.000000,3.789450,1.894770,0.000000,0.000000,10.421010,7.578990,8.526330,8.526330,0.000000,0.000000,0.000000,0.000000,10.421010,10.421010,2.842110,1.894770,2.842110,1.894770,3.789450,16.105230,13.263120,5.684220,0.947340,1.894770,0.947340,0.000000,0.000000,0.000000,0.947340,0.000000,0.000000,0.000000,0.000000,4.736880,1.894770,0.000000,0.000000,0.000000,15.157890,9.473670,0.947340,9.473670,2.842110,0.000000,1.146315789,0,0,30.315780,1.894770,0.000000,0.000000,0.947340,0.947340,0.000000,0.000000,0.947340,3.789450,12.315780,0.000000,0.000000,2.842110,0.947340,0.000000,0.000000,0.947340,3.789450,0.000000,0.000000,0.947340,0.947340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.421010,10.421010
3134,5745122,944194,D. Wurst,MD,97,Helsingør U19,2025/2026,U19 Division,0.927810,0.000000,2.783520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.546350,13.917510,3.711330,0.000000,15.773220,8.350560,7.422660,3.711330,1.855710,28.762920,25.979400,0.000000,0.000000,0.927810,0.927810,0.000000,0.000000,2.783520,2.783520,8.350560,8.350560,0.000000,0.000000,0.000000,0.000000,8.350560,6.494850,0.000000,0.000000,2.783520,1.855710,0.927810,4.639140,1.855710,5.567040,0.927810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.350560,0.000000,4.639140,1.855710,0.000000,1.855710,0.000000,1.855710,0.000000,0.000000,12.061890,6.494850,0.927810,0.07422680412,0.03711340206,0,17.628840,4.639140,0.927810,0.927810,1.855710,0.000000,0.000000,0.000000,1.855710,4.639140,1.855710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.927810,1.855710,0.000000,0.000000,7.422660,3.711330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.350560,6.494850
3134,5745140,769209,V. Maale,FW,70,AB U19,2025/2026,U19 Division,0.000000,0.000000,2.571390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.571390,2.571390,5.142870,0.000000,5.142870,2.571390,1.285740,0.000000,1.285740,28.285740,18.000000,0.000000,0.000000,5.142870,1.285740,2.571390,0.000000,10.285740,7.714260,3.857130,2.571390,0.000000,0.000000,0.000000,0.000000,9.000000,3.857130,2.571390,1.285740,1.285740,1.285740,1.285740,6.428610,5.142870,6.428610,1.285740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571390,0.000000,0.000000,10.285740,1.285740,0.000000,0.1671428571,0,0,15.428610,3.857130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.857130,2.571390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571390,0.000000,0.000000,1.285740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,3.857130
3134,5745119,938620,V. Bischoff,DF,55,Hvidovre U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.909050,8.181810,8.181810,1.636380,11.454570,4.909050,0.000000,0.000000,0.000000,14.727240,11.454570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.818190,6.545430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.636380,1.636380,0.000000,0.000000,1.636380,0.000000,4.909050,13.090950,9.818190,1.636380,1.636380,0.000000,0.000000,0.000000,0.000000,1.636380,0.000000,0.000000,0.000000,0.000000,0.000000,3.272760,1.636380,0.000000,1.636380,0.000000,4.909050,0.000000,0.000000,11.454570,6.545430,0.000000,0,0.3436363636,0,3.272760,1.636380,4.909050,0.000000,1.636380,0.000000,0.000000,0.000000,1.636380,3.272760,3.272760,0.000000,0.000000,4.909050,1.636380,0.000000,0.000000,0.000000,1.636380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.636380,1.636380
3134,5745115,815707,N. Williams,MD,74,Helsingør U19,2025/2026,U19 Division,1.216260,0.000000,2.432430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.972990,13.378410,12.162150,3.648690,13.378410,7.297290,0.000000,0.000000,0.000000,26.756730,23.108130,0.000000,0.000000,2.432430,2.432430,0.000000,0.000000,8.513550,6.081120,3.648690,3.648690,0.000000,0.000000,1.216260,1.216260,10.945980,10.945980,0.000000,0.000000,3.648690,2.432430,1.216260,13.378410,8.513550,6.081120,3.648690,1.216260,0.000000,1.216260,0.000000,0.000000,0.000000,0.000000,3.648690,3.648690,0.000000,2.432430,2.432430,0.000000,1.216260,1.216260,7.297290,2.432430,0.000000,7.297290,3.648690,0.000000,0.2310810811,0.1459459459,0,20.675700,2.432430,1.216260,0.000000,0.000000,0.000000,0.000000,0.000000,3.648690,7.297290,2.432430,0.000000,0.000000,3.648690,1.216260,0.000000,0.000000,1.216260,6.081120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.945980,10.945980
3134,5745139,769212,P. Hoekstra,DF,51,B 93 U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.117670,7.058790,5.294160,1.764720,0.000000,0.000000,5.294160,5.294160,0.000000,54.705870,54.705870,0.000000,0.000000,7.058790,7.058790,0.000000,0.000000,17.647020,17.647020,3.529440,3.529440,0.000000,0.000000,0.000000,0.000000,29.999970,29.999970,0.000000,0.000000,0.000000,0.000000,5.294160,10.588230,10.588230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.529440,0.000000,0.000000,0.000000,0.000000,14.117670,3.529440,0.000000,7.058790,5.294160,1.764720,0,0,0,40.588200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.764720,0.000000,1.764720,5.294160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.764720,0.000000,0.000000,5.294160,5.294160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.999970,29.999970
3134,5745140,817468,M. Belouahi,MD,90,AB U19,2025/2026,U19 Division,0.999990,0.999990,1.999980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.999970,6.000030,12.999960,0.999990,12.999960,3.999960,1.999980,0.999990,6.000030,18.000000,14.000040,0.000000,0.000000,3.999960,2.999970,0.999990,0.000000,7.000020,6.000030,2.999970,2.999970,0.000000,0.000000,0.000000,0.000000,2.999970,0.999990,0.000000,0.000000,1.999980,0.999990,1.999980,15.000030,6.000030,5.000040,1.999980,0.999990,0.000000,0.999990,0.000000,1.999980,0.000000,0.000000,0.999990,1.999980,0.000000,1.999980,0.000000,0.999990,1.999980,0.000000,2.999970,2.999970,0.999990,9.000000,0.999990,0.000000,0.56,0.2,0,12.999960,3.999960,2.999970,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,1.999980,0.999990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,1.999980,0.000000,0.000000,1.999980,0.999990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.999970,0.999990
3134,5745135,690829,E. Saaby,GK,97,Helsingør U19,2025/2026,U19 Division,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855710,1.855710,0.000000,0.000000,0.000000,0.000000,0.927810,0.927810,0.000000,30.618540,25.051590,0.000000,0.000000,1.855710,1.855710,0.000000,0.000000,13.917510,8.350560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.989700,12.989700,12.061890,6.494850,0.000000,0.000000,1.855710,1.855710,1.855710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.927810,0.927810,0.000000,0.000000,0.000000,4.639140,0.000000,0.000000,7.422660,2.783520,0.000000,0,0,0.4453608247,12.989700,0.000000,0.000000,0.000000,2.783520,0.000000,0.000000,0.000000,0.927810,11.133990,1.855710,0.000000,0.927810,0.000000,0.000000,0.000000,0.927810,0.000000,6.494850,0.000000,0.927810,0.000000,0.000000,0.000000,0.927810,3.711330,2.783520,0.000000,0.927810,0.927810,2.783520,12.989700,12.989700
